user,tx_type,protocol,signature,timestamp,from_token,from_amount,to_token,to_amount
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,n8Apt8BsJ1Nn94JZ2fWX56eWSHVj2DHcgxqwq6UiJ1ALEpfHtiHiZq4R1uUHrar9LZrKe7tX4VqEtm368M28rn9,2025-04-12 14:40:10,So11111111111111111111111111111111111111112,1.3063e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24279.614241994917
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3RkTJAPJWWZSHsFe1nRrTHDKpZwB8mN84h7dcQij6HGVmg7bUUDv9fjsZf2LENrKwUUQmFgpJPbBrrQPrkaah4G6,2025-04-12 14:41:13,So11111111111111111111111111111111111111112,1.158e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24109.294269002974
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,5h1orqHUPSHKHzvwtYUj37LyJF4gopJkTBc34rxAmeScH7XrXwP6PoFJQPXBpPVqtgNvMRkNcQjCBKW92igFb7bt,2025-04-12 14:42:19,So11111111111111111111111111111111111111112,2.8238e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25117.099371999502
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,3Bpm1twMHkLqXvoGhyrBgScp473vi7ajredNhwf1TuQ8SybRF1uRtiAecHvp5vGhQbv7B6cdTLEoursuHbLwrYrq,2025-04-12 14:43:18,So11111111111111111111111111111111111111112,0.002012542,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25066.66522499919
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,5qtQgPrCaE8M9crwTuoQXkZiWzGxRDdVgnVQSTJruL9qTdR6QvimVLkmJicQhFDQLtTeNTgakcGkshnaxr6WPBRQ,2025-04-12 14:44:18,So11111111111111111111111111111111111111112,0.00201254,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24900.94699600339
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,db3aK9dXrsH2ctgci7JChu4ncAsR24WoctYX3HE9Ca54omsXudiC8sBGReLMzDr1VmZ5LyH8GbgbEoGdpv355NH,2025-04-12 14:45:16,So11111111111111111111111111111111111111112,2.8238e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24960.02233400196
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,5tLS1casHpW1ieyHW8FAweWrZrrLGyZ9DFk8gxAgbKn8to6LVZ1A2GWqkkFqccVJMLf2u9VVUxtS5LnpjdahCLee,2025-04-12 14:46:09,So11111111111111111111111111111111111111112,0.00201254,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25518.27687999606
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,2YRwRSbY23SC9dz8PEsNQP4kP11QNp95sBLdN8d6LkWbgu7mUfB4gKjTpUA76qsuVn8MtErmFCctnzhLhnWHHQbt,2025-04-12 14:47:14,So11111111111111111111111111111111111111112,2.7022e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25885.561889000237
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3E5cSv5fXQz9ps7fLWQAAuBGEBqLNZSGXj8VWPkTNrLSoyb7Et9yzbqt4Xys1gNSmDkRGSVuDsQkrUtQP6AmBiEf,2025-04-12 14:48:11,So11111111111111111111111111111111111111112,8.606e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25766.322788998485
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5dkrSsHkfNMdVFXumfKKF14DQZMU4tPRDpK4pNArcDrFY1iwCgGiXY6fERMSGFUkAaXT5Nhk6KZTwLherVvp6fwc,2025-04-12 14:49:08,So11111111111111111111111111111111111111112,3.5322e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26609.250474996865
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,51F7BS2rGGBfWhmZqsvCBy9768Y3BFGvB7grNidFsTSsgNXyAPTH769NmUYM77YXzsLqu4uwiWStQsHi56UmYgNN,2025-04-12 14:50:10,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26335.733687
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,JUPITER,3gDcNWDn7XTTqckDhJZuppi8ekLgDCZPrx1DZPryxMd2pJEDwviQnYAbNpQjRZx7swJEYRud5tFL5T5ACWhMTB3N,2025-04-12 14:51:11,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26335.733687
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3q7E9NfMamaYPNeamn7BhCNSbHC2TwRX27CEAZck2XxQRvnC6St3aTSL3WpKhWKtEFyETVrwxyZnCk3hAP6v1C1K,2025-04-12 14:52:09,So11111111111111111111111111111111111111112,1.4111e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26809.046294994652
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,58SfSpfGTRZJGyvF8RLGbgGXcMKAdyLEGkzWpkKawF8qKqS6zbkLSm3bzjcoaZuATZBwMuRrp4CBLvy4nVzMRCwY,2025-04-12 14:53:11,So11111111111111111111111111111111111111112,1.015e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,27197.1584199965
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5VP4UVjkYKtKpyeeS9jdcGfySdivCCnoDEr69Z6UtCHTj1xYzFr3dLFfkiN9VLr6ZVu4CTRVxHAiRme7nwpeAkSs,2025-04-12 14:54:08,So11111111111111111111111111111111111111112,8.641e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,27518.75800099969
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,n6azQpCKwpeZxYsqqu8rWrpLTewUzLSjTLPwH5YbD4eAm5UY8F2mqD8MJ6U3vGckW42wks8ESikY3g8xf6mPk8K,2025-04-12 14:55:17,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26815.936375
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3Auxw7K43v6EshGRK6FvSZ8RFsdRiq9wUF3VVzNorGV4EDsiGiRMqfMkZ5bRRez7mjcDLg4FLG2wkNQeLbypNYeF,2025-04-12 14:56:09,So11111111111111111111111111111111111111112,1.121e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26606.12882399559
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,4TkrcsGZuizMwVSk5Z5mjQWUQRm3oas7Q7LtUgKjHHyJLRbUBtDJiPNFscyWaNnttqKwzEf7estsAingmXsFy88U,2025-04-12 14:57:10,So11111111111111111111111111111111111111112,0.002013756,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26676.59364400059
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4QrmpR3KA4Yqvjrme5kDsGDWYBKn7YRSMXy6XEn3sHr5SzxLwsr1DWF9KkaMNbkKUAHMGRGhe4u9kP9PFzu6sdAF,2025-04-12 14:58:10,So11111111111111111111111111111111111111112,8.785e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26452.85361599922
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,RCXgtzwp29dT3b43Km4SpQfgi9vSCQW9JimpHhCy2GTHP5GzuUkPg3e1PSzYgXSWxmZmo5N2QeC9Q3sKmYdrxcS,2025-04-12 14:59:13,So11111111111111111111111111111111111111112,1.0909e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26374.329763002694
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,2XHaGkHVwpUbDEfAgJdpVy5VL2CDK67hKhCAKdKFrMVuCPJCgBYBuKJEMuHvgS38qphbjRwztVfx4HY2KFUha8Jm,2025-04-12 15:00:15,So11111111111111111111111111111111111111112,2.8238e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26204.062870003283
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,JUPITER,2tU411M8MduFpuuG8o8A86hpMyYVVF6f3iwUxagR9tpJHEuRSTkL3YVbu2sMdHKHRjywZzowcQ1jpM62A55yVjw6,2025-04-12 15:01:14,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26092.896502
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,4RXBDiVk8akj5NjkZrVEssJ8v7LK4zcughKYUgGWqRjHnRwiJcq3DuD8Va28pRr1A1dXZXXE5DcHFeu3briodLqP,2025-04-12 15:02:12,So11111111111111111111111111111111111111112,2.7316e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26429.736287996173
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,JUPITER,2EaXyWVWd7XqSqZfUmns79v6CTpzwaajnDjc4HQEE9s18WpotXCTTP4yk4ty98dutkNFsdUwq6dCCjcE4riBSXbu,2025-04-12 15:03:14,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26335.733687
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,JUPITER,262bCfQQDgvaKP4wBpuE6xVTiGry4vauA7kcqW4w1T1Ngjff5uabNwWy332VowFm6AngiAsNd16biJ8hRDDAiaDp,2025-04-12 15:04:11,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26335.733687
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,JUPITER,4jyJyPm9NFEk24iXTZAZAyoGZeDb45rku4a6UUrf7tUgpT9bG2YM52VE1iJprgvuDukVHtyb5xTKQgWuwC5BXdQq,2025-04-12 15:05:10,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26335.733687
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5b1opdkxkmAE37iQmVBqWFh3HgHskgiK2rfUNjMNnBbv8pnBJ5ufH4f4g3xJiq1R7Y76PxPUu3VRkwBeworJuY6t,2025-04-12 15:06:14,So11111111111111111111111111111111111111112,9.273e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26598.29555799812
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2gMsaRuJEfudP42r3RHASXDDs9iERVmLk4KPdWFxkrL6p5Adx92QWhMJeXcKtbq7Yu631vusxzSi8dSgxoqLfqKM,2025-04-12 15:07:17,So11111111111111111111111111111111111111112,7.104e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26697.9712959975
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,4WxQXUaTWpcGRDwxs1VKV3EeeLJo8mVfKmMBzcUj3obXmFEAHQNiY4UycPKwCAKovkpdCYK9Vw2B3qPk8sPd3PGv,2025-04-12 15:08:08,So11111111111111111111111111111111111111112,2.7023e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26800.875518999994
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,24u95yy3T9r7YvFTc5UJfBfN7BWmmhiMeKRqPFbnsb15hmVKuKG3T5KCPboxSDoZL9GDjoc6FsRWmmo279RXrSEH,2025-04-12 15:09:17,So11111111111111111111111111111111111111112,1.1694e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26999.640660002828
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5g27YDeBbqL5PFzRPNN8fYTTvHA2EX59c4PZdf6k18AR64hBVvAabPLT9AUYumTQCyozu651mDdW23XvqUyCD6qW,2025-04-12 15:10:13,So11111111111111111111111111111111111111112,1.2894e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26935.434776999056
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4uZ87u7SZTKCttCi1LL1en7EbrgF9aGjq49qzUZ2ZR52BjBEXhZBoepMV3TgUfxRbrVpPYUpz82zdgfwF7ZKHhrg,2025-04-12 15:11:09,So11111111111111111111111111111111111111112,1.0658e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26769.89618500322
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2wYpLtgjRVRsSMmoxDveM1B4Y4dwZjYdnbenURba9sqBFhR6sZpLZAEzoAcg6YdqCDzowThwJJx2xxUqKzYtxmQu,2025-04-12 15:12:11,So11111111111111111111111111111111111111112,1.1838e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26754.613920003176
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,223fR2CW2hXr9nc35EjW1zUmy8c8J9dtk8Ri5uvWGtmMzDNDDcQzABGTcAzYo4SKaawEAAMBS45uJbKJKvrX9inC,2025-04-12 15:13:12,So11111111111111111111111111111111111111112,2.7022e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,27013.30065999925
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2xpVbDLNx1sdYGHf6gHKnK6TxvgwRPc4Z8ddjw1uxdC6Px7k8Ni5noyRw8v2xc6MuoiwBjqkpdrHLNvUPrR41Wsv,2025-04-12 15:14:10,So11111111111111111111111111111111111111112,1.3134e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26753.765978999436
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,4VirvJY9Q2zP2ddWEiBVXJS2B964K5D6VuDEyHb7sfTYrAd8w7B2yacYTi8ESJodSsijpxBFN6bfgGbv4nzH8aNg,2025-04-12 15:15:12,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26644.725113
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,XKbMhgFhcTRadr2cxGewUgS81vr6K7zoyD1Mvmb48gtJh6j2se1oNd9sVgeuyP6tpNdxorQqF7VeEMKASPK2PhN,2025-04-12 15:16:09,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26385.42603
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2p9SPVoHrUrJBkUxP1hm6Fm3uMimAfVKpWrU48uDEhFLUWuamSuhRxLs7SwSNVTvXe1FHS21WtMTd61xjE2kv34y,2025-04-12 15:17:11,So11111111111111111111111111111111111111112,1.1406e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26340.27592600137
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3ne5xDmDfq1fqtqXpqNp5VEd1A3vwqttT6nbqCmRvUCVCuM5HFxJMAKWDvLQaRRZfeZBDcQ7pTdTbtJapHcGgmsb,2025-04-12 15:18:09,So11111111111111111111111111111111111111112,1.3441e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26309.914237000048
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,p5MjEfAA9L4kcW36ZGS8fjb85zHgNbtp9Qunh2RDzG4bRisch4efJ7JZgLhziqHEsg4qqziXRxHjeRBF41wiBA7,2025-04-12 15:19:07,So11111111111111111111111111111111111111112,2.8235e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25978.022936999798
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5weSnp1ukn7pkuCLg2ra9L7267Us2tL9ULF7nHtwYJqLfEpGJ6N2vDNMJjeVT8gvB5tCEngM8Gfeor3xMeH8J6zQ,2025-04-12 15:20:16,So11111111111111111111111111111111111111112,2.9839e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26008.760963998735
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2eepFvYWUucSkjnWhgvGGmWiYZkfGXgjm3wJcBADA38UzWCBmv4aMa1u563FHvDpwuwrEEGJuvaajLPmEQdQYLs6,2025-04-12 15:21:09,So11111111111111111111111111111111111111112,1.7148e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26105.595222003758
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5C54B1Yk8NDtnHmzS2sgMKiwwngPtfB21iY1NH41gfStJ1BQqoxwQEPCzyWjP2GjRDinmcgWvfrvRjFSKxHTQTwk,2025-04-12 15:22:11,So11111111111111111111111111111111111111112,2.6347e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26163.195632994175
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4AkCYWYg1mMRfCvXMsY1212gFmdE4TGcfR7djFGaEMBQ8QEKTGK44ZoouaqCnCvZReojtfvVrZ8BcLvsbMrUv92V,2025-04-12 15:23:10,So11111111111111111111111111111111111111112,3.2707e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26496.756802000105
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4FNWsg9YKFiBJ1Sms3AjqoqN8DUymxCJpW14vRYmJNqwwky9eMC8Jj1CEDJFLNDDxEDqDNKXX3kh2nsEnEh9s7A,2025-04-12 15:24:09,So11111111111111111111111111111111111111112,3.366e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,26155.331925995648
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3asrQSzMqRYAj4sTadvaezhDTN9w9PEzqbuFVCWhJAdmmH1u5NbgsR6J9i7FYaqRwNdJaxJBHdPbJNhDnbDCfUAM,2025-04-12 15:25:17,So11111111111111111111111111111111111111112,7.916e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25936.340677000582
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,61GbBvzNyYuoMvAo3NuYcYvFeKsXW5yxiMTUFrE92LWZfB1yA53dsDNpEtVmvMnDSyGWdhorM6ab7Tuc75aqF9vM,2025-04-12 15:26:12,So11111111111111111111111111111111111111112,2.4481e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25721.005327999592
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4QhJUaLyNZadybpNsH8mC67bKcWWsVFsNvUHyXLGziqwuG1WrFmWnwyYx2RhjC2J8qLhJLdMTByx1ytxG47wNfgs,2025-04-12 15:27:10,So11111111111111111111111111111111111111112,1.7284e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25343.85109400004
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2gzieJW7AaRYtPg4SV4YuQEuxGQZWJCqp5KMLBpRoQ1h4H6a3rQaZj8rM8ZZdLCsHXSuHHeXR9cTfCRQyK8r6HYE,2025-04-12 15:28:10,So11111111111111111111111111111111111111112,1.0206e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25513.896467998624
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,613Rg3qpi7twZQYk4nzbVbNdJzR52ViDwXGQyXNwcnAkrpgheRUrhZL5s2HcXRoB3DxizvnrXUiB1tSocSnvdqBp,2025-04-12 15:29:13,So11111111111111111111111111111111111111112,1.0733e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25684.294785000384
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,5qMTo6p7zm67CtUYsfGshTVZcA9TBU7Z1Tsw5qEfqk8J7paD22KWRqTF538bJpoX3c9azdwQksx3CV5cdx5F14eS,2025-04-12 15:30:12,So11111111111111111111111111111111111111112,0.002012537,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25727.89790200442
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,gfGp5uM1SHhPYgP4kwT95s7hparVmmNts56hoou5QSZR63B8dLrsbt1XFLu5uJNtB6Rh6ehPzYLnDhiPXmdaBdD,2025-04-12 15:31:10,So11111111111111111111111111111111111111112,2.598e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25527.750752002
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,JUPITER,4yuEVdm3EpkUEQR2Nsktr87XLyLraizfxzDBXGqrardpf73TuQEdx1ahpRXwHabgm1Aeht65yksETCdqWg36Aiqe,2025-04-12 15:32:11,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25354.062151
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,5kccHYMyJo62w7aHhiunvTF9nmuEmHu7KuRbPqhsXNEUwxicPwdBR9UqkMrbtHZhtNmQiDwpcnx5E2i3AtkyYJAb,2025-04-12 15:33:10,So11111111111111111111111111111111111111112,0.002012261,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25355.210079997778
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5jiRbPGt4ttak32DbaWq2RwowUnU1WbEs72dQnGMnmkqfCxd2v87SKcLFNeXjf2qgWAMei9cCvjtjTGWwHCuLSG5,2025-04-12 15:34:10,So11111111111111111111111111111111111111112,1.8885e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25215.735752999783
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,nxDrZbD6YNnBkoiYSupEn7G2S5aMyoX4MtnysdPw8A2BfauY6s3KuYTG475u7cAMQseJELSV31g4aCPXmKiZ6RF,2025-04-12 15:35:10,So11111111111111111111111111111111111111112,1.6515e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25112.462213002145
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5zBZWpYZgupUVB9uhoFGRom4XK7qWfAbFCJgvqaq5zrkAefozrSyu7MhsQqiYKtVGLyKpSb64DxfH1FtixdDjqn2,2025-04-12 15:36:11,So11111111111111111111111111111111111111112,1.2062e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25174.282801002264
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3U4BY4KiujGgTnmN1jDfjjf37f6g6ToA4K7XJtqJe8Sq1rYCkPRTP4z8CsG3je2ChFkCptJfRqhAg1vJJLNNiPkU,2025-04-12 15:37:09,So11111111111111111111111111111111111111112,1.5442e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25226.221856996417
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2oPAVtY6R4cVJJeHuiabrSTEyRpSyZb97pRXBVp2gDSgPtimXWDZEDapAsFRYj6cDKFXDN6mZcuWguV7FZxHd6s6,2025-04-12 15:38:09,So11111111111111111111111111111111111111112,1.3276e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25019.992069996893
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2pZA4mkyQJZWb8WqZ3HKGqdAjhQDkEeA677kBXwBqPezbDLk2DW9swdppWe878sKwFRzdmWTZXVn9Wm5jd3gAuML,2025-04-12 15:39:14,So11111111111111111111111111111111111111112,9.883e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24166.095026999712
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,JUPITER,4F3oXUktU2uDTdkXaW31qUkw8bVKnd37r7qRVwrgVdprtyeKykbsiLk4AtSkvtdRsnuj35zrFzpGQ4q5P8o74hAE,2025-04-12 15:40:15,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23821.753576
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,8Hs7Wv4zubejazxJbaivrEofN2ivc6ZbzwERbiLvT2L5bs72BQurvRoh3iuDD1zRAWEXKAWJeKtPP5iq9rsaV67,2025-04-12 15:41:08,So11111111111111111111111111111111111111112,0.002013752,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23397.56195999682
